0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-2.255959,0.694456,-0.755908,-1.209242,-0.401386,1.085299,-0.748132,-0.878101,-0.705669,-0.995227,-0.425195,-0.612372,3.473111,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
-0.916166,0.694456,0.992195,-0.295102,-0.401386,-0.063518,-0.748132,2.216433,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,1.000000
-0.916166,0.694456,0.992195,-0.295102,-0.401386,-0.063518,-0.748132,2.216433,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,1.000000
-0.916166,0.694456,0.992195,-0.295102,-0.401386,-0.063518,-0.748132,2.216433,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,1.000000
0.646926,0.694456,-0.810537,-0.313758,2.491364,0.489616,1.336663,0.325329,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
0.646926,0.694456,-0.810537,-0.313758,2.491364,0.489616,1.336663,0.325329,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
0.646926,0.694456,-0.810537,-0.313758,2.491364,0.489616,1.336663,0.325329,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
0.646926,0.694456,-0.810537,-0.313758,2.491364,0.489616,1.336663,0.325329,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
0.870224,-1.439975,0.445913,2.745810,-0.401386,0.361970,-0.748132,0.153411,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,0.000000
-1.027816,0.694456,-0.209626,1.141402,-0.401386,0.915104,-0.748132,-0.878101,-0.705669,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
-2.255959,-1.439975,-0.755908,-0.686876,-0.401386,1.851177,-0.748132,-0.276386,-0.705669,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
0.870224,-1.439975,-0.100370,0.301886,-0.401386,-2.190956,-0.748132,0.153411,0.420169,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.870224,-1.439975,-0.100370,0.301886,-0.401386,-2.190956,-0.748132,0.153411,0.420169,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.870224,-1.439975,-0.100370,0.301886,-0.401386,-2.190956,-0.748132,0.153411,0.420169,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.870224,-1.439975,-0.100370,0.301886,-0.401386,-2.190956,-0.748132,0.153411,0.420169,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
-0.692867,-1.439975,-0.100370,0.525757,-0.401386,-0.403908,-0.748132,-0.706182,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
-0.692867,0.694456,-0.428139,0.507101,-0.401386,0.744909,-0.748132,-0.448304,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-0.692867,0.694456,-0.428139,0.507101,-0.401386,0.744909,-0.748132,-0.448304,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-0.692867,0.694456,-0.428139,0.507101,-0.401386,0.744909,-0.748132,-0.448304,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-0.692867,0.694456,-0.428139,0.507101,-0.401386,0.744909,-0.748132,-0.448304,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.535276,0.694456,-1.192934,-0.145855,-0.401386,-0.276262,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.535276,0.694456,-1.192934,-0.145855,-0.401386,-0.276262,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.535276,0.694456,-1.192934,-0.145855,-0.401386,-0.276262,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.535276,0.694456,-1.192934,-0.145855,-0.401386,-0.276262,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.311977,0.694456,0.008887,-0.742844,-0.401386,0.830006,1.336663,-0.878101,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,0.000000
0.981874,-1.439975,-0.428139,-0.929403,-0.401386,-0.531554,1.336663,-0.878101,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,1.000000
0.981874,-1.439975,-0.428139,-0.929403,-0.401386,-0.531554,1.336663,-0.878101,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,1.000000
-0.804517,0.694456,0.336656,0.189951,-0.401386,0.319421,-0.748132,-0.878101,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
-0.246270,0.694456,-0.373511,-0.649565,-0.401386,0.830006,-0.748132,-0.018508,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,3.000000
-0.246270,0.694456,-0.373511,-0.649565,-0.401386,0.830006,-0.748132,-0.018508,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,3.000000
-0.246270,0.694456,-0.373511,-0.649565,-0.401386,0.830006,-0.748132,-0.018508,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,3.000000
-0.246270,0.694456,-0.373511,-0.649565,-0.401386,0.830006,-0.748132,-0.018508,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,3.000000
1.093523,0.694456,-0.373511,1.160058,-0.401386,-0.744298,1.336663,0.669166,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,1.000000
1.093523,0.694456,-0.373511,1.160058,-0.401386,-0.744298,1.336663,0.669166,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,1.000000
1.093523,0.694456,-0.373511,1.160058,-0.401386,-0.744298,1.336663,0.669166,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,1.000000
2.210017,-1.439975,-0.646652,0.413822,-0.401386,-1.169786,1.336663,-0.706182,0.420169,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
1.205173,0.694456,0.336656,0.656349,2.491364,1.085299,-0.748132,0.325329,0.420169,-0.995227,-0.425195,-0.612372,3.473111,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,1.000000
1.205173,0.694456,0.336656,0.656349,2.491364,1.085299,-0.748132,0.325329,0.420169,-0.995227,-0.425195,-0.612372,3.473111,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,1.000000
-0.357919,0.694456,-0.373511,-0.033920,2.491364,0.744909,-0.748132,1.184922,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,0.000000
1.428471,-1.439975,-0.919793,5.917313,-0.401386,0.489616,-0.748132,0.497248,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,0.000000
0.423627,0.694456,-0.209626,0.227263,-0.401386,-0.786847,1.336663,1.700677,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.423627,0.694456,-0.209626,0.227263,-0.401386,-0.786847,1.336663,1.700677,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.423627,0.694456,-0.209626,0.227263,-0.401386,-0.786847,1.336663,1.700677,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.423627,0.694456,-0.209626,0.227263,-0.401386,-0.786847,1.336663,1.700677,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-0.022971,0.694456,-0.428139,0.357854,-0.401386,-1.680371,1.336663,1.013003,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,1.000000
-0.022971,0.694456,-0.428139,0.357854,-0.401386,-1.680371,1.336663,1.013003,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,1.000000
-0.022971,0.694456,-0.428139,0.357854,-0.401386,-1.680371,1.336663,1.013003,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,1.000000
-0.022971,-1.439975,1.538478,-0.854779,-0.401386,0.617263,-0.748132,-0.878101,0.420169,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
0.535276,0.694456,2.521786,0.432478,-0.401386,-0.148615,-0.748132,2.732188,-0.705669,-0.995227,-0.425195,-0.612372,3.473111,-0.069338,1.014459,-1.004796,3.596294,-0.912871,-0.948683,-0.235702,-1.074541,1.219875,0.000000
0.200328,-1.439975,0.118143,3.025648,-0.401386,0.064129,1.336663,0.755125,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.200328,-1.439975,0.118143,3.025648,-0.401386,0.064129,1.336663,0.755125,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.200328,-1.439975,0.118143,3.025648,-0.401386,0.064129,1.336663,0.755125,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.200328,-1.439975,0.118143,3.025648,-0.401386,0.064129,1.336663,0.755125,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,2.000000
0.870224,0.694456,-0.646652,0.637693,-0.401386,-1.935664,-0.748132,0.325329,0.420169,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.870224,0.694456,-0.646652,0.637693,-0.401386,-1.935664,-0.748132,0.325329,0.420169,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.870224,0.694456,-0.646652,0.637693,-0.401386,-1.935664,-0.748132,0.325329,0.420169,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.870224,0.694456,-0.646652,0.637693,-0.401386,-1.935664,-0.748132,0.325329,0.420169,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.870224,0.694456,-0.646652,0.637693,-0.401386,-1.935664,-0.748132,0.325329,0.420169,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-0.357919,-1.439975,-0.646652,0.898875,-0.401386,0.361970,-0.748132,-0.362345,-0.705669,-0.995227,-0.425195,1.632993,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
0.088678,0.694456,0.008887,1.980918,-0.401386,-0.701749,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.088678,0.694456,0.008887,1.980918,-0.401386,-0.701749,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.088678,0.694456,0.008887,1.980918,-0.401386,-0.701749,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
0.088678,0.694456,0.008887,1.980918,-0.401386,-0.701749,1.336663,0.153411,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-1.027816,-1.439975,-0.100370,-0.239135,-0.401386,1.127848,-0.748132,-0.362345,-0.705669,-0.995227,2.351861,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,0.000000
1.428471,0.694456,-1.739217,0.973499,-0.401386,-0.999591,1.336663,-0.104467,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,3.000000
1.428471,0.694456,-1.739217,0.973499,-0.401386,-0.999591,1.336663,-0.104467,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,3.000000
1.428471,0.694456,-1.739217,0.973499,-0.401386,-0.999591,1.336663,-0.104467,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,3.000000
1.428471,0.694456,-1.739217,0.973499,-0.401386,-0.999591,1.336663,-0.104467,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,0.930630,-0.819756,3.000000
-2.144310,0.694456,-0.318883,0.656349,-0.401386,0.319421,1.336663,-0.878101,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,1.000000
-2.144310,0.694456,-0.318883,0.656349,-0.401386,0.319421,1.336663,-0.878101,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,1.000000
-2.144310,0.694456,-0.318883,0.656349,-0.401386,0.319421,1.336663,-0.878101,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,1.000000
-1.027816,0.694456,0.555169,1.160058,-0.401386,-0.063518,1.336663,-0.878101,2.671846,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-1.027816,0.694456,0.555169,1.160058,-0.401386,-0.063518,1.336663,-0.878101,2.671846,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-1.027816,0.694456,0.555169,1.160058,-0.401386,-0.063518,1.336663,-0.878101,2.671846,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-1.027816,0.694456,0.555169,1.160058,-0.401386,-0.063518,1.336663,-0.878101,2.671846,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
-0.246270,0.694456,-0.755908,-1.134618,-0.401386,1.766079,-0.748132,-0.878101,-0.705669,-0.995227,-0.425195,-0.612372,3.473111,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,4.242641,-1.074541,-0.819756,0.000000
-0.246270,0.694456,-0.209626,-0.798812,2.491364,0.319421,1.336663,-0.018508,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,-0.819756,2.000000
-0.246270,0.694456,-0.209626,-0.798812,2.491364,0.319421,1.336663,-0.018508,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,-0.819756,2.000000
-0.246270,0.694456,-0.209626,-0.798812,2.491364,0.319421,1.336663,-0.018508,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,-0.819756,2.000000
-0.246270,0.694456,-0.209626,-0.798812,2.491364,0.319421,1.336663,-0.018508,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,-0.819756,2.000000
-2.144310,-1.439975,0.336656,-1.190586,-0.401386,1.425689,-0.748132,0.325329,-0.705669,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,0.930630,-0.819756,0.000000
0.758575,0.694456,0.882939,-0.817468,-0.401386,0.532165,-0.748132,-0.878101,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
0.758575,0.694456,0.882939,-0.817468,-0.401386,0.532165,-0.748132,-0.878101,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
0.758575,0.694456,0.882939,-0.817468,-0.401386,0.532165,-0.748132,-0.878101,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
0.758575,0.694456,0.882939,-0.817468,-0.401386,0.532165,-0.748132,-0.878101,0.420169,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,-0.912871,1.054093,-0.235702,-1.074541,1.219875,2.000000
1.093523,0.694456,2.084760,-0.369726,-0.401386,0.276872,-0.748132,-0.362345,-0.705669,-0.995227,-0.425195,-0.612372,3.473111,-0.069338,1.014459,-1.004796,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,0.000000
-0.134620,0.694456,-0.482767,0.656349,-0.401386,-2.276054,1.336663,0.841085,1.546008,1.004796,-0.425195,-0.612372,-0.287926,-0.069338,-0.985747,0.995227,-0.278064,1.095445,-0.948683,-0.235702,-1.074541,1.219875,3.000000
