0,1,2
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-0.431659,1.611252,4.000000
-1.292407,-0.066935,0.000000
0.213909,-1.072590,0.000000
-0.387790,0.015516,1.000000
-0.387790,0.015516,1.000000
-0.387790,0.015516,1.000000
-0.387790,0.015516,1.000000
0.295773,-1.075883,0.000000
-0.021044,-1.670630,0.000000
0.905099,-0.892867,1.000000
0.905099,-0.892867,1.000000
0.905099,-0.892867,1.000000
-0.306077,-1.105992,0.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.802133,0.800257,4.000000
-0.185160,0.089810,0.000000
1.061919,0.274581,0.000000
-0.310728,-0.505231,1.000000
-0.310728,-0.505231,1.000000
-0.310728,-0.505231,1.000000
-0.310728,-0.505231,1.000000
-0.667833,-0.973542,0.000000
0.281762,-0.930383,0.000000
0.938451,-1.445273,0.000000
1.450340,1.412410,2.000000
1.450340,1.412410,2.000000
1.450340,1.412410,2.000000
1.450340,1.412410,2.000000
1.450340,1.412410,2.000000
-0.774591,0.582346,1.000000
-0.774591,0.582346,1.000000
-0.774591,0.582346,1.000000
-0.774591,0.582346,1.000000
-0.802033,-0.034218,0.000000
-1.337666,0.505242,0.000000
-0.385476,0.942045,1.000000
-0.385476,0.942045,1.000000
-0.385476,0.942045,1.000000
0.648458,1.343399,3.000000
0.648458,1.343399,3.000000
0.648458,1.343399,3.000000
0.648458,1.343399,3.000000
-1.148979,0.414905,3.000000
-1.148979,0.414905,3.000000
-1.148979,0.414905,3.000000
-1.148979,0.414905,3.000000
0.422108,-0.750947,3.000000
0.422108,-0.750947,3.000000
0.422108,-0.750947,3.000000
0.422108,-0.750947,3.000000
0.124390,-0.305912,0.000000
-1.052498,0.147924,0.000000
0.046342,-0.465807,0.000000
0.410586,-0.124933,0.000000
-0.940342,-1.223690,0.000000
-0.900803,-0.401000,0.000000
1.326064,1.751242,1.000000
1.326064,1.751242,1.000000
1.326064,1.751242,1.000000
1.326064,1.751242,1.000000
-0.988608,-0.882180,0.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
-0.375869,-1.466837,4.000000
1.003202,-0.698816,0.000000
-0.594187,1.642525,3.000000
-0.594187,1.642525,3.000000
-0.594187,1.642525,3.000000
-0.594187,1.642525,3.000000
1.417478,-0.040546,0.000000
-0.622764,0.814755,1.000000
-0.622764,0.814755,1.000000
-0.622764,0.814755,1.000000
0.650011,-1.752770,1.000000
0.650011,-1.752770,1.000000
0.650011,-1.752770,1.000000
0.650011,-1.752770,1.000000
-0.865907,0.205325,0.000000
0.132558,0.079223,0.000000
-0.090457,-0.069964,1.000000
-0.090457,-0.069964,1.000000
-0.090457,-0.069964,1.000000
-0.090457,-0.069964,1.000000
1.263693,-0.098867,3.000000
1.263693,-0.098867,3.000000
1.263693,-0.098867,3.000000
1.263693,-0.098867,3.000000
-0.677438,-0.196427,0.000000
0.243434,2.218877,2.000000
0.243434,2.218877,2.000000
0.243434,2.218877,2.000000
0.243434,2.218877,2.000000
0.243434,2.218877,2.000000
-0.976337,0.668607,1.000000
-0.976337,0.668607,1.000000
-0.976337,0.668607,1.000000
-0.976337,0.668607,1.000000
-1.316410,2.613823,3.000000
-1.316410,2.613823,3.000000
-1.316410,2.613823,3.000000
-1.316410,2.613823,3.000000
0.973315,1.181034,0.000000
1.215543,-0.486892,0.000000
-1.189473,-1.664610,0.000000
0.431142,1.184980,1.000000
0.431142,1.184980,1.000000
0.431142,1.184980,1.000000
-0.898269,-0.321514,0.000000
-0.131711,-0.140260,0.000000
-2.025181,-1.103248,0.000000
0.577362,2.203490,3.000000
0.577362,2.203490,3.000000
0.577362,2.203490,3.000000
0.577362,2.203490,3.000000
-0.680996,-0.366583,0.000000
-1.352824,1.156938,3.000000
-1.352824,1.156938,3.000000
-1.352824,1.156938,3.000000
-1.352824,1.156938,3.000000
-0.080600,-0.968961,0.000000
1.651748,0.421016,2.000000
1.651748,0.421016,2.000000
1.651748,0.421016,2.000000
1.651748,0.421016,2.000000
1.651748,0.421016,2.000000
-0.294742,0.099086,0.000000
0.041275,-0.842046,0.000000
0.082236,-0.493219,1.000000
0.082236,-0.493219,1.000000
0.082236,-0.493219,1.000000
0.227492,0.600384,1.000000
0.227492,0.600384,1.000000
0.227492,0.600384,1.000000
0.227492,0.600384,1.000000
-0.166535,-0.782975,0.000000
-0.307053,-0.277505,0.000000
-0.339551,0.102309,1.000000
-0.339551,0.102309,1.000000
-0.339551,0.102309,1.000000
-0.339551,0.102309,1.000000
-0.973640,-0.072788,0.000000
3.062030,-0.302629,0.000000
-0.279988,-1.298538,0.000000
-1.021521,0.532753,2.000000
-1.021521,0.532753,2.000000
-1.021521,0.532753,2.000000
-1.021521,0.532753,2.000000
-1.021521,0.532753,2.000000
0.728432,-0.283939,1.000000
0.728432,-0.283939,1.000000
0.728432,-0.283939,1.000000
-0.476701,-0.908896,3.000000
-0.476701,-0.908896,3.000000
-0.476701,-0.908896,3.000000
-0.476701,-0.908896,3.000000
0.242458,1.900254,0.000000
1.044001,-0.952276,0.000000
1.077587,0.795690,1.000000
1.077587,0.795690,1.000000
1.077587,0.795690,1.000000
-0.103318,-1.295466,0.000000
2.904202,-0.092649,2.000000
2.904202,-0.092649,2.000000
2.904202,-0.092649,2.000000
2.904202,-0.092649,2.000000
2.904202,-0.092649,2.000000
0.154324,-1.567637,0.000000
0.162636,0.829092,3.000000
0.162636,0.829092,3.000000
0.162636,0.829092,3.000000
0.162636,0.829092,3.000000
-0.460012,-0.270408,0.000000
-0.491461,-1.336911,1.000000
-0.491461,-1.336911,1.000000
-0.491461,-1.336911,1.000000
-0.491461,-1.336911,1.000000
-2.172687,1.523084,3.000000
-2.172687,1.523084,3.000000
-2.172687,1.523084,3.000000
-2.172687,1.523084,3.000000
-0.127501,-0.559946,0.000000
0.338312,-0.352630,3.000000
0.338312,-0.352630,3.000000
0.338312,-0.352630,3.000000
0.338312,-0.352630,3.000000
1.424110,0.475983,2.000000
1.424110,0.475983,2.000000
1.424110,0.475983,2.000000
1.424110,0.475983,2.000000
1.424110,0.475983,2.000000
1.076924,0.024412,3.000000
1.076924,0.024412,3.000000
1.076924,0.024412,3.000000
1.076924,0.024412,3.000000
1.352452,-1.007973,0.000000
-0.429604,1.621382,0.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
2.887191,-0.164052,4.000000
-0.522735,-0.513480,0.000000
-0.508862,0.378309,0.000000
-0.381408,-0.040927,0.000000
-0.832916,-1.407722,0.000000
-0.059671,0.457072,0.000000
-1.541623,0.376976,3.000000
-1.541623,0.376976,3.000000
-1.541623,0.376976,3.000000
-1.541623,0.376976,3.000000
1.286602,-1.474892,0.000000
-0.842437,-0.345172,2.000000
-0.842437,-0.345172,2.000000
-0.842437,-0.345172,2.000000
-0.842437,-0.345172,2.000000
-0.842437,-0.345172,2.000000
0.809122,-0.129987,0.000000
0.083292,1.026025,2.000000
0.083292,1.026025,2.000000
0.083292,1.026025,2.000000
0.083292,1.026025,2.000000
0.083292,1.026025,2.000000
0.962877,-0.402243,0.000000
-0.445718,-1.226218,0.000000
-1.458053,-0.443095,1.000000
-1.458053,-0.443095,1.000000
-1.458053,-0.443095,1.000000
0.384985,1.728293,3.000000
0.384985,1.728293,3.000000
0.384985,1.728293,3.000000
0.384985,1.728293,3.000000
0.351101,1.298933,0.000000
0.598536,0.373843,2.000000
0.598536,0.373843,2.000000
0.598536,0.373843,2.000000
0.598536,0.373843,2.000000
0.598536,0.373843,2.000000
0.693483,1.857455,2.000000
0.693483,1.857455,2.000000
0.693483,1.857455,2.000000
0.693483,1.857455,2.000000
0.693483,1.857455,2.000000
0.100190,-0.068238,3.000000
0.100190,-0.068238,3.000000
0.100190,-0.068238,3.000000
0.100190,-0.068238,3.000000
-0.848727,-0.254257,2.000000
-0.848727,-0.254257,2.000000
-0.848727,-0.254257,2.000000
-0.848727,-0.254257,2.000000
-0.848727,-0.254257,2.000000
-0.038863,1.380229,2.000000
-0.038863,1.380229,2.000000
-0.038863,1.380229,2.000000
-0.038863,1.380229,2.000000
-0.038863,1.380229,2.000000
0.984045,-0.344028,0.000000
1.052333,-0.350422,0.000000
-0.868633,-2.323918,0.000000
0.385048,1.650898,3.000000
0.385048,1.650898,3.000000
0.385048,1.650898,3.000000
0.385048,1.650898,3.000000
-0.197488,-0.398747,0.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-1.524028,1.140197,4.000000
-0.873676,-0.454623,0.000000
1.880466,0.670869,3.000000
1.880466,0.670869,3.000000
1.880466,0.670869,3.000000
1.880466,0.670869,3.000000
0.199709,-1.507007,0.000000
-0.581930,-1.639630,0.000000
0.074323,-1.109525,0.000000
0.193792,0.356522,1.000000
0.193792,0.356522,1.000000
0.193792,0.356522,1.000000
0.193792,0.356522,1.000000
-0.571135,-0.921754,0.000000
-0.051765,-0.920500,0.000000
1.028649,-0.395898,1.000000
1.028649,-0.395898,1.000000
1.028649,-0.395898,1.000000
1.028649,-0.395898,1.000000
-0.062883,1.101868,0.000000
0.237084,0.969512,0.000000
-0.321538,-0.288843,2.000000
-0.321538,-0.288843,2.000000
-0.321538,-0.288843,2.000000
-0.321538,-0.288843,2.000000
-0.321538,-0.288843,2.000000
-0.744522,-0.575675,0.000000
-0.378024,-0.396615,2.000000
-0.378024,-0.396615,2.000000
-0.378024,-0.396615,2.000000
-0.378024,-0.396615,2.000000
-0.378024,-0.396615,2.000000
1.563607,-0.299972,1.000000
1.563607,-0.299972,1.000000
1.563607,-0.299972,1.000000
-0.221620,0.935048,3.000000
-0.221620,0.935048,3.000000
-0.221620,0.935048,3.000000
-0.221620,0.935048,3.000000
-0.209501,-1.937121,0.000000
-1.138815,0.365466,2.000000
-1.138815,0.365466,2.000000
-1.138815,0.365466,2.000000
-1.138815,0.365466,2.000000
-1.138815,0.365466,2.000000
1.114784,1.138839,2.000000
1.114784,1.138839,2.000000
1.114784,1.138839,2.000000
1.114784,1.138839,2.000000
1.114784,1.138839,2.000000
-0.033570,-1.352438,0.000000
-0.557142,-0.180579,0.000000
1.172827,-0.637451,0.000000
-0.531120,-1.545530,0.000000
0.448415,1.102322,1.000000
0.448415,1.102322,1.000000
0.448415,1.102322,1.000000
0.448415,1.102322,1.000000
-0.234327,3.322244,2.000000
-0.234327,3.322244,2.000000
-0.234327,3.322244,2.000000
-0.234327,3.322244,2.000000
-0.234327,3.322244,2.000000
-0.867040,0.662246,0.000000
-0.587539,0.693472,2.000000
-0.587539,0.693472,2.000000
-0.587539,0.693472,2.000000
-0.587539,0.693472,2.000000
-0.587539,0.693472,2.000000
0.307279,2.112360,1.000000
0.307279,2.112360,1.000000
0.307279,2.112360,1.000000
0.307279,2.112360,1.000000
-0.583721,-0.379065,0.000000
-0.787533,-0.702545,0.000000
-0.196559,-0.799111,0.000000
0.461148,2.591575,1.000000
0.461148,2.591575,1.000000
0.461148,2.591575,1.000000
1.676607,-0.721091,0.000000
-0.108010,0.622009,0.000000
0.875186,1.016541,3.000000
0.875186,1.016541,3.000000
0.875186,1.016541,3.000000
0.875186,1.016541,3.000000
-0.291391,-0.408722,0.000000
0.373460,0.195160,0.000000
-0.625235,1.432205,0.000000
-1.319414,2.275473,0.000000
-0.967967,0.830105,0.000000
-0.355245,-0.419330,3.000000
-0.355245,-0.419330,3.000000
-0.355245,-0.419330,3.000000
-0.355245,-0.419330,3.000000
-0.855269,-0.176532,1.000000
-0.855269,-0.176532,1.000000
-0.855269,-0.176532,1.000000
-0.260318,-0.143506,0.000000
0.805108,-0.379226,0.000000
-0.712228,1.536602,0.000000
-1.238551,-1.421770,0.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
-0.115671,0.907116,4.000000
2.639679,-0.311240,0.000000
